user_id,date,description,category,type,amount,month,category_id
2,2025-09-10,Beli buku kuliah,Education,expense,205000.03,2025-09,7
2,2025-09-26,Gaji bulanan Oktober,Salary,income,475876.17,2025-09,8
2,2025-09-26,Bayar parkir mall,Transportation,expense,250321.48,2025-09,2
2,2025-09-18,Zakat penghasilan,Gift & Donation,expense,458796.15,2025-09,10
2,2025-09-16,Konsultasi dokter,Health & Medical,expense,298547.74,2025-09,6
2,2025-09-02,Perawatan gigi di klinik,Health & Medical,expense,86684.48,2025-09,6
2,2025-09-24,Beli obat di Kimia Farma,Health & Medical,expense,23801.1,2025-09,6
2,2025-09-30,Belanja di minimarket,Shopping,expense,88793.22,2025-09,3
2,2025-09-22,Bunga deposito,Other Income,income,409573.24,2025-09,11
2,2025-09-13,Refund pembelian,Other Income,income,328031.34,2025-09,11
2,2025-09-27,Biaya parkir,Other Expense,expense,195781.19,2025-09,12
2,2025-09-13,Komisi penjualan,Business,income,225964.92,2025-09,9
2,2025-09-21,Komisi penjualan,Business,income,470364.47,2025-09,9
2,2025-09-05,Donasi ke masjid,Gift & Donation,expense,84315.7,2025-09,10
2,2025-09-05,Pendapatan jasa freelance,Business,income,338767.45,2025-09,9
2,2025-09-24,Beli tiket konser musik,Entertainment,expense,204924.07,2025-09,5
2,2025-09-02,Beli suplemen,Health & Medical,expense,425917.13,2025-09,6
2,2025-09-21,Langganan Disney+,Entertainment,expense,257919.81,2025-09,5
2,2025-09-25,Biaya parkir,Other Expense,expense,45909.49,2025-09,12
2,2025-09-11,Zakat penghasilan,Gift & Donation,expense,84524.62,2025-09,10
2,2025-09-09,Belanja di minimarket,Shopping,expense,74327.52,2025-09,3
2,2025-09-20,Pendapatan jasa freelance,Business,income,498641.49,2025-09,9
2,2025-09-29,Biaya admin bank,Other Expense,expense,390540.91,2025-09,12
2,2025-09-04,Bonus kerja akhir tahun,Salary,income,205206.72,2025-09,8
2,2025-09-11,Bayar uang kuliah,Education,expense,156746.13,2025-09,7
2,2025-09-25,Zakat penghasilan,Gift & Donation,expense,168808.77,2025-09,10
2,2025-09-19,Belanja di minimarket,Shopping,expense,485341.41,2025-09,3
2,2025-09-17,Perawatan gigi di klinik,Health & Medical,expense,222159.11,2025-09,6
2,2025-09-20,Biaya parkir,Other Expense,expense,152716.53,2025-09,12
2,2025-09-15,Refund pembelian,Other Income,income,461723.74,2025-09,11
2,2025-09-14,Beli alat tulis kantor,Education,expense,54806.52,2025-09,7
2,2025-09-30,Donasi ke masjid,Gift & Donation,expense,410383.04,2025-09,10
2,2025-09-27,Makan siang di warteg,Food & Dining,expense,360715.76,2025-09,1
2,2025-09-08,Nonton bioskop XXI,Entertainment,expense,129187.86,2025-09,5
2,2025-09-26,Bonus kerja akhir tahun,Salary,income,161678.15,2025-09,8
2,2025-09-02,Langganan Apple Music,Entertainment,expense,312854.58,2025-09,5
2,2025-09-26,Pendapatan jasa freelance,Business,income,414481.48,2025-09,9
2,2025-09-28,Kursus online desain,Education,expense,289799.71,2025-09,7
2,2025-09-03,Potongan saldo e-wallet,Other Expense,expense,309691.76,2025-09,12
2,2025-09-07,Biaya parkir,Other Expense,expense,162188.57,2025-09,12
2,2025-09-11,Gaji bulan Desember,Salary,income,243668.95,2025-09,8
2,2025-09-04,Gaji bulan Desember,Salary,income,243433.92,2025-09,8
2,2025-09-10,Bayar tagihan listrik,Bills & Utilities,expense,121420.75,2025-09,4
2,2025-09-22,Beli buku kuliah,Education,expense,458566.24,2025-09,7
2,2025-09-10,Belanja di minimarket,Shopping,expense,133849.49,2025-09,3
2,2025-09-12,Beli buku kuliah,Education,expense,198962.72,2025-09,7
2,2025-09-28,Zakat penghasilan,Gift & Donation,expense,395077.48,2025-09,10
2,2025-09-09,Donasi ke masjid,Gift & Donation,expense,492038.47,2025-09,10
2,2025-09-03,Naik Gojek ke kantor,Transportation,expense,135973.98,2025-09,2
2,2025-09-14,Bayar air PDAM,Bills & Utilities,expense,302242.98,2025-09,4
2,2025-09-13,Beli buku kuliah,Education,expense,387123.89,2025-09,7
2,2025-09-14,Cashback kartu kredit,Other Income,income,415690.25,2025-09,11
2,2025-09-27,Beli tiket konser musik,Entertainment,expense,241558.7,2025-09,5
2,2025-09-24,Beli alat tulis kantor,Education,expense,412304.26,2025-09,7
2,2025-09-02,Pendapatan jasa freelance,Business,income,297547.96,2025-09,9
2,2025-09-18,Beli buku kuliah,Education,expense,219211.26,2025-09,7
2,2025-09-01,Langganan Disney+,Entertainment,expense,65205.11,2025-09,5
2,2025-09-12,Bayar pascabayar XL,Bills & Utilities,expense,184613.6,2025-09,4
2,2025-09-10,Bayar tagihan listrik,Bills & Utilities,expense,494443.3,2025-09,4
2,2025-09-11,Hadiah ulang tahun keluarga,Gift & Donation,expense,218255.8,2025-09,10
2,2025-09-04,Hadiah ulang tahun keluarga,Gift & Donation,expense,88295.09,2025-09,10
2,2025-09-08,Naik Gojek ke kantor,Transportation,expense,114410.43,2025-09,2
2,2025-09-30,Kursus online desain,Education,expense,465449.37,2025-09,7
2,2025-09-08,Potongan saldo e-wallet,Other Expense,expense,104910.26,2025-09,12
2,2025-09-26,Konsultasi dokter,Health & Medical,expense,233789.46,2025-09,6
2,2025-09-12,Bayar pascabayar XL,Bills & Utilities,expense,322301.05,2025-09,4
2,2025-09-15,Isi bensin mobil,Transportation,expense,442497.78,2025-09,2
2,2025-09-20,Makan siang di warteg,Food & Dining,expense,452941.76,2025-09,1
2,2025-09-18,Beli suplemen,Health & Medical,expense,459898.52,2025-09,6
2,2025-09-27,Main game online,Entertainment,expense,55125.51,2025-09,5
2,2025-09-15,Bayar air PDAM,Bills & Utilities,expense,481481.19,2025-09,4
2,2025-09-03,Gaji bulanan Oktober,Salary,income,67700.15,2025-09,8
2,2025-09-08,Bonus kerja akhir tahun,Salary,income,93565.9,2025-09,8
2,2025-09-06,Biaya parkir,Other Expense,expense,105708.34,2025-09,12
2,2025-09-11,Isi bensin mobil,Transportation,expense,413445.64,2025-09,2
2,2025-09-18,Bunga deposito,Other Income,income,304349.28,2025-09,11
2,2025-09-03,Beli obat di Kimia Farma,Health & Medical,expense,71319.1,2025-09,6
2,2025-09-24,Bayar uang kuliah,Education,expense,107678.01,2025-09,7
2,2025-09-23,Beli pakaian di H&M,Shopping,expense,486581.09,2025-09,3
2,2025-09-06,Beli perlengkapan rumah,Shopping,expense,143108.18,2025-09,3
2,2025-09-13,Biaya parkir,Other Expense,expense,107217.4,2025-09,12
2,2025-09-06,Perawatan gigi di klinik,Health & Medical,expense,343419.9,2025-09,6
2,2025-09-19,Bayar air PDAM,Bills & Utilities,expense,319421.83,2025-09,4
2,2025-09-02,Beli obat di Kimia Farma,Health & Medical,expense,421981.48,2025-09,6
2,2025-09-22,Zakat penghasilan,Gift & Donation,expense,239099.35,2025-09,10
2,2025-09-09,Beli pakaian di H&M,Shopping,expense,187367.93,2025-09,3
2,2025-09-01,Beli smartphone baru,Shopping,expense,186453.61,2025-09,3
2,2025-09-06,Langganan Apple Music,Entertainment,expense,100878.83,2025-09,5
2,2025-09-25,Pendapatan toko online,Business,income,81333.74,2025-09,9
2,2025-09-12,Zakat penghasilan,Gift & Donation,expense,245768.73,2025-09,10
2,2025-09-22,Potongan saldo e-wallet,Other Expense,expense,280101.36,2025-09,12
2,2025-09-04,Kursus online desain,Education,expense,129075.03,2025-09,7
2,2025-09-02,Bayar uang kuliah,Education,expense,400079.92,2025-09,7
2,2025-09-20,Langganan Apple Music,Entertainment,expense,38735.82,2025-09,5
2,2025-09-17,Bayar air PDAM,Bills & Utilities,expense,429146.45,2025-09,4
2,2025-09-05,Bayar pascabayar XL,Bills & Utilities,expense,54810.76,2025-09,4
2,2025-09-22,Konsultasi dokter,Health & Medical,expense,54690.0,2025-09,6
2,2025-09-30,Gaji bulan Desember,Salary,income,155628.6,2025-09,8
2,2025-09-17,Makan malam di restoran sunda,Food & Dining,expense,460838.6,2025-09,1
2,2025-09-26,Makan siang di warteg,Food & Dining,expense,491468.64,2025-09,1
2,2025-09-29,Gaji bulan Desember,Salary,income,422522.94,2025-09,8
2,2025-09-10,Langganan Disney+,Entertainment,expense,197975.86,2025-09,5
2,2025-09-01,Pendapatan jasa freelance,Business,income,429827.89,2025-09,9
2,2025-09-08,Pendapatan toko online,Business,income,173322.03,2025-09,9
2,2025-09-15,Top up e-toll,Transportation,expense,94797.88,2025-09,2
2,2025-09-20,Belanja di Shopee,Shopping,expense,100904.36,2025-09,3
2,2025-09-28,Beli suplemen,Health & Medical,expense,299843.79,2025-09,6
2,2025-09-14,Donasi ke masjid,Gift & Donation,expense,230851.26,2025-09,10
2,2025-09-02,Pendapatan toko online,Business,income,98406.8,2025-09,9
2,2025-09-19,Biaya parkir,Other Expense,expense,447206.35,2025-09,12
2,2025-09-15,Bayar pascabayar XL,Bills & Utilities,expense,333509.23,2025-09,4
2,2025-09-03,Beli suplemen,Health & Medical,expense,404222.87,2025-09,6
2,2025-09-28,Naik Gojek ke kantor,Transportation,expense,337940.28,2025-09,2
2,2025-09-26,Pendapatan toko online,Business,income,489920.2,2025-09,9
2,2025-09-24,Bayar pascabayar XL,Bills & Utilities,expense,181061.22,2025-09,4
2,2025-09-25,Beli buku kuliah,Education,expense,120991.95,2025-09,7
2,2025-09-21,Perawatan gigi di klinik,Health & Medical,expense,490730.22,2025-09,6
2,2025-09-09,Isi bensin mobil,Transportation,expense,240665.89,2025-09,2
2,2025-09-04,Komisi penjualan,Business,income,171639.61,2025-09,9
2,2025-09-17,Perawatan gigi di klinik,Health & Medical,expense,79240.01,2025-09,6
2,2025-09-09,Pesan GrabFood sate ayam,Food & Dining,expense,255807.05,2025-09,1
2,2025-09-06,Hadiah ulang tahun keluarga,Gift & Donation,expense,177898.01,2025-09,10
2,2025-09-06,Beli pakaian di H&M,Shopping,expense,454787.27,2025-09,3
2,2025-09-26,Pendapatan toko online,Business,income,45170.38,2025-09,9
2,2025-09-28,Bayar air PDAM,Bills & Utilities,expense,287426.16,2025-09,4
2,2025-09-25,Bayar tagihan listrik,Bills & Utilities,expense,268422.6,2025-09,4
2,2025-09-10,Naik TransJakarta,Transportation,expense,434896.54,2025-09,2
2,2025-09-21,Refund pembelian,Other Income,income,237322.92,2025-09,11
2,2025-09-15,Beli suplemen,Health & Medical,expense,472870.5,2025-09,6
2,2025-09-13,Isi bensin mobil,Transportation,expense,477739.38,2025-09,2
2,2025-09-01,Beli roti di bakery,Food & Dining,expense,246648.93,2025-09,1
2,2025-09-20,Bayar parkir mall,Transportation,expense,264136.61,2025-09,2
2,2025-09-25,Makan siang di warteg,Food & Dining,expense,202546.95,2025-09,1
2,2025-09-14,Belanja di Shopee,Shopping,expense,397221.31,2025-09,3
2,2025-09-30,Naik TransJakarta,Transportation,expense,315018.09,2025-09,2
2,2025-09-09,Beli roti di bakery,Food & Dining,expense,115788.02,2025-09,1
2,2025-09-20,Biaya admin bank,Other Expense,expense,59307.5,2025-09,12
2,2025-09-14,Potongan saldo e-wallet,Other Expense,expense,188947.36,2025-09,12
2,2025-09-18,Makan siang di warteg,Food & Dining,expense,134128.74,2025-09,1
2,2025-09-12,Gaji bulanan Oktober,Salary,income,91900.97,2025-09,8
2,2025-09-08,Hadiah ulang tahun keluarga,Gift & Donation,expense,212874.25,2025-09,10
2,2025-09-12,Beli smartphone baru,Shopping,expense,26402.86,2025-09,3
2,2025-09-05,Bunga deposito,Other Income,income,339730.6,2025-09,11
2,2025-09-17,Konsultasi dokter,Health & Medical,expense,471200.8,2025-09,6
2,2025-09-02,Bayar tagihan listrik,Bills & Utilities,expense,285064.88,2025-09,4
2,2025-09-10,Bayar uang kuliah,Education,expense,159961.29,2025-09,7
2,2025-09-10,Beli alat tulis kantor,Education,expense,222400.48,2025-09,7
2,2025-09-05,Hadiah ulang tahun keluarga,Gift & Donation,expense,137528.55,2025-09,10
2,2025-09-17,Cashback kartu kredit,Other Income,income,191715.69,2025-09,11
2,2025-09-03,Ngopi di Janji Jiwa,Food & Dining,expense,435164.8,2025-09,1
2,2025-09-08,Beli suplemen,Health & Medical,expense,399363.97,2025-09,6
2,2025-09-26,Potongan saldo e-wallet,Other Expense,expense,333249.71,2025-09,12
2,2025-09-24,Bayar air PDAM,Bills & Utilities,expense,250502.26,2025-09,4
2,2025-09-15,Beli pakaian di H&M,Shopping,expense,133415.86,2025-09,3
2,2025-09-14,Komisi penjualan,Business,income,51902.17,2025-09,9
2,2025-09-08,Langganan internet Biznet,Bills & Utilities,expense,460398.51,2025-09,4
2,2025-09-09,Biaya admin bank,Other Expense,expense,44144.04,2025-09,12
2,2025-09-19,Beli buku kuliah,Education,expense,77281.07,2025-09,7
2,2025-09-23,Main game online,Entertainment,expense,295779.45,2025-09,5
2,2025-09-01,Hadiah ulang tahun keluarga,Gift & Donation,expense,146426.49,2025-09,10
2,2025-09-14,Refund pembelian,Other Income,income,159468.32,2025-09,11
2,2025-09-05,Komisi penjualan,Business,income,313270.65,2025-09,9
2,2025-09-01,Beli obat di Kimia Farma,Health & Medical,expense,23254.87,2025-09,6
2,2025-09-26,Isi pulsa,Bills & Utilities,expense,91195.37,2025-09,4
2,2025-09-02,Langganan Apple Music,Entertainment,expense,359696.37,2025-09,5
2,2025-09-13,Bonus kerja akhir tahun,Salary,income,389245.29,2025-09,8
2,2025-09-07,Beli obat di Kimia Farma,Health & Medical,expense,181260.12,2025-09,6
2,2025-09-08,Bayar air PDAM,Bills & Utilities,expense,328573.9,2025-09,4
2,2025-09-14,Beli smartphone baru,Shopping,expense,426448.94,2025-09,3
2,2025-09-22,Beli tiket konser musik,Entertainment,expense,356468.01,2025-09,5
2,2025-09-10,Beli tiket konser musik,Entertainment,expense,457583.47,2025-09,5
2,2025-09-06,Naik TransJakarta,Transportation,expense,467127.52,2025-09,2
2,2025-09-19,Pesan GrabFood sate ayam,Food & Dining,expense,355643.09,2025-09,1
2,2025-09-29,Beli ayam geprek,Food & Dining,expense,104985.99,2025-09,1
2,2025-09-09,Ngopi di Janji Jiwa,Food & Dining,expense,116523.21,2025-09,1
2,2025-09-12,Naik TransJakarta,Transportation,expense,499185.94,2025-09,2
2,2025-09-14,Bayar uang kuliah,Education,expense,81009.63,2025-09,7
2,2025-09-08,Pendapatan toko online,Business,income,40130.28,2025-09,9
2,2025-09-21,Bonus kerja akhir tahun,Salary,income,157795.12,2025-09,8
2,2025-09-21,Isi bensin mobil,Transportation,expense,424588.0,2025-09,2
2,2025-09-18,Beli smartphone baru,Shopping,expense,470224.62,2025-09,3
2,2025-09-04,Langganan Disney+,Entertainment,expense,188634.13,2025-09,5
2,2025-09-04,Ngopi di Janji Jiwa,Food & Dining,expense,24221.6,2025-09,1
2,2025-09-12,Beli suplemen,Health & Medical,expense,102331.12,2025-09,6
2,2025-09-19,Gaji bulan Desember,Salary,income,144177.43,2025-09,8
2,2025-09-07,Pendapatan jasa freelance,Business,income,297784.72,2025-09,9
2,2025-09-17,Cashback kartu kredit,Other Income,income,253050.0,2025-09,11
2,2025-09-24,Komisi penjualan,Business,income,202563.26,2025-09,9
2,2025-09-30,Nonton bioskop XXI,Entertainment,expense,267930.47,2025-09,5
2,2025-09-19,Konsultasi dokter,Health & Medical,expense,409388.77,2025-09,6
2,2025-09-02,Langganan internet Biznet,Bills & Utilities,expense,26518.55,2025-09,4
2,2025-09-20,Ngopi di Janji Jiwa,Food & Dining,expense,126598.82,2025-09,1
2,2025-09-03,Belanja di minimarket,Shopping,expense,220512.26,2025-09,3
2,2025-09-19,Beli buku kuliah,Education,expense,75875.12,2025-09,7
2,2025-09-17,Beli perlengkapan rumah,Shopping,expense,20181.46,2025-09,3
2,2025-09-01,Biaya parkir,Other Expense,expense,198764.42,2025-09,12
2,2025-09-04,Bayar parkir mall,Transportation,expense,98736.31,2025-09,2
2,2025-09-27,Naik TransJakarta,Transportation,expense,302753.08,2025-09,2
2,2025-09-23,Bonus kerja akhir tahun,Salary,income,35258.75,2025-09,8
2,2025-09-01,Naik TransJakarta,Transportation,expense,387926.04,2025-09,2
2,2025-09-19,Beli pakaian di H&M,Shopping,expense,286675.18,2025-09,3
2,2025-09-26,Hadiah ulang tahun keluarga,Gift & Donation,expense,382556.32,2025-09,10
2,2025-09-13,Bayar pascabayar XL,Bills & Utilities,expense,148966.77,2025-09,4
2,2025-09-01,Bayar tagihan listrik,Bills & Utilities,expense,79890.78,2025-09,4
2,2025-09-04,Zakat penghasilan,Gift & Donation,expense,366782.38,2025-09,10
2,2025-09-18,Donasi ke masjid,Gift & Donation,expense,364054.22,2025-09,10
2,2025-09-28,Pendapatan toko online,Business,income,439361.33,2025-09,9
2,2025-09-16,Beli smartphone baru,Shopping,expense,232662.47,2025-09,3
2,2025-09-28,Biaya admin bank,Other Expense,expense,294578.08,2025-09,12
2,2025-09-12,Langganan Disney+,Entertainment,expense,21018.44,2025-09,5
2,2025-09-22,Langganan Apple Music,Entertainment,expense,479547.74,2025-09,5
2,2025-09-01,Bonus kerja akhir tahun,Salary,income,224867.46,2025-09,8
2,2025-09-12,Main game online,Entertainment,expense,113760.55,2025-09,5
2,2025-09-01,Pendapatan jasa freelance,Business,income,443036.41,2025-09,9
2,2025-09-16,Bunga deposito,Other Income,income,283089.54,2025-09,11
2,2025-09-22,Komisi penjualan,Business,income,92518.01,2025-09,9
2,2025-09-29,Main game online,Entertainment,expense,215888.35,2025-09,5
2,2025-09-08,Bayar uang kuliah,Education,expense,468880.68,2025-09,7
2,2025-09-28,Beli roti di bakery,Food & Dining,expense,462449.29,2025-09,1
2,2025-09-20,Zakat penghasilan,Gift & Donation,expense,351778.49,2025-09,10
2,2025-09-22,Potongan saldo e-wallet,Other Expense,expense,464609.25,2025-09,12
2,2025-09-27,Pendapatan jasa freelance,Business,income,26118.86,2025-09,9
2,2025-09-14,Beli suplemen,Health & Medical,expense,132195.02,2025-09,6
2,2025-09-15,Gaji bulanan Oktober,Salary,income,183718.3,2025-09,8
2,2025-09-01,Langganan Apple Music,Entertainment,expense,163889.68,2025-09,5
2,2025-09-14,Isi bensin mobil,Transportation,expense,331130.84,2025-09,2
2,2025-09-28,Pendapatan jasa freelance,Business,income,472242.97,2025-09,9
2,2025-09-13,Bayar tagihan listrik,Bills & Utilities,expense,423706.64,2025-09,4
2,2025-09-17,Potongan saldo e-wallet,Other Expense,expense,400599.09,2025-09,12
2,2025-09-28,Bayar tagihan listrik,Bills & Utilities,expense,88243.02,2025-09,4
2,2025-09-03,Langganan internet Biznet,Bills & Utilities,expense,392725.68,2025-09,4
2,2025-09-19,Kursus online desain,Education,expense,125203.13,2025-09,7
2,2025-09-06,Beli smartphone baru,Shopping,expense,401968.79,2025-09,3
2,2025-09-16,Makan siang di warteg,Food & Dining,expense,274643.28,2025-09,1
2,2025-09-28,Pendapatan toko online,Business,income,55969.7,2025-09,9
2,2025-09-07,Makan malam di restoran sunda,Food & Dining,expense,158746.36,2025-09,1
2,2025-09-20,Isi pulsa,Bills & Utilities,expense,132408.95,2025-09,4
2,2025-09-24,Langganan internet Biznet,Bills & Utilities,expense,441303.0,2025-09,4
2,2025-09-26,Biaya admin bank,Other Expense,expense,300166.0,2025-09,12
2,2025-09-25,Makan siang di warteg,Food & Dining,expense,470059.33,2025-09,1
2,2025-09-01,Kursus online desain,Education,expense,438760.64,2025-09,7
2,2025-09-19,Beli perlengkapan rumah,Shopping,expense,54641.58,2025-09,3
2,2025-09-21,Pendapatan toko online,Business,income,440146.86,2025-09,9
2,2025-09-11,Main game online,Entertainment,expense,367387.78,2025-09,5
2,2025-09-25,Bonus kerja akhir tahun,Salary,income,98164.54,2025-09,8
2,2025-09-01,Biaya admin bank,Other Expense,expense,154602.58,2025-09,12
2,2025-09-16,Pesan GrabFood sate ayam,Food & Dining,expense,93132.81,2025-09,1
2,2025-09-25,Ngopi di Janji Jiwa,Food & Dining,expense,298658.55,2025-09,1
2,2025-09-02,Biaya admin bank,Other Expense,expense,55280.29,2025-09,12
2,2025-09-12,Isi pulsa,Bills & Utilities,expense,285632.75,2025-09,4
2,2025-09-16,Belanja di minimarket,Shopping,expense,55795.46,2025-09,3
2,2025-09-29,Langganan internet Biznet,Bills & Utilities,expense,234174.14,2025-09,4
2,2025-09-23,Belanja di minimarket,Shopping,expense,112497.3,2025-09,3
2,2025-09-04,Beli suplemen,Health & Medical,expense,193406.52,2025-09,6
2,2025-09-19,Perawatan gigi di klinik,Health & Medical,expense,24420.75,2025-09,6
2,2025-09-15,Pendapatan toko online,Business,income,239482.77,2025-09,9
2,2025-09-30,Beli pakaian di H&M,Shopping,expense,391079.76,2025-09,3
2,2025-09-26,Naik Gojek ke kantor,Transportation,expense,332976.42,2025-09,2
2,2025-09-21,Zakat penghasilan,Gift & Donation,expense,224210.05,2025-09,10
2,2025-09-11,Bayar tagihan listrik,Bills & Utilities,expense,341104.28,2025-09,4
2,2025-09-29,Pesan GrabFood sate ayam,Food & Dining,expense,161599.26,2025-09,1
2,2025-09-05,Beli smartphone baru,Shopping,expense,291060.12,2025-09,3
2,2025-09-06,Hadiah ulang tahun keluarga,Gift & Donation,expense,387411.72,2025-09,10
2,2025-09-14,Beli tiket konser musik,Entertainment,expense,301242.64,2025-09,5
2,2025-09-02,Langganan Disney+,Entertainment,expense,303271.69,2025-09,5
2,2025-09-07,Main game online,Entertainment,expense,417949.16,2025-09,5
2,2025-09-23,Pendapatan jasa freelance,Business,income,279501.38,2025-09,9
2,2025-09-19,Beli tiket konser musik,Entertainment,expense,421120.17,2025-09,5
2,2025-09-06,Pendapatan jasa freelance,Business,income,386694.49,2025-09,9
2,2025-09-25,Konsultasi dokter,Health & Medical,expense,432091.4,2025-09,6
2,2025-09-05,Donasi ke masjid,Gift & Donation,expense,401012.08,2025-09,10
2,2025-09-24,Pendapatan jasa freelance,Business,income,388213.26,2025-09,9
2,2025-09-27,Pendapatan toko online,Business,income,72527.25,2025-09,9
2,2025-09-09,Naik Gojek ke kantor,Transportation,expense,414843.54,2025-09,2
2,2025-09-17,Pesan GrabFood sate ayam,Food & Dining,expense,449917.2,2025-09,1
2,2025-09-14,Beli ayam geprek,Food & Dining,expense,110976.59,2025-09,1
2,2025-09-02,Biaya parkir,Other Expense,expense,483922.59,2025-09,12
2,2025-09-09,Komisi penjualan,Business,income,189083.23,2025-09,9
2,2025-09-13,Beli roti di bakery,Food & Dining,expense,202875.26,2025-09,1
2,2025-09-18,Bunga deposito,Other Income,income,240494.86,2025-09,11
2,2025-09-11,Ngopi di Janji Jiwa,Food & Dining,expense,221112.37,2025-09,1
2,2025-09-26,Belanja di Shopee,Shopping,expense,270838.63,2025-09,3
2,2025-09-03,Bayar parkir mall,Transportation,expense,305542.48,2025-09,2
2,2025-09-13,Beli roti di bakery,Food & Dining,expense,112959.43,2025-09,1
2,2025-09-11,Zakat penghasilan,Gift & Donation,expense,242165.4,2025-09,10
2,2025-09-29,Bonus kerja akhir tahun,Salary,income,497021.93,2025-09,8
2,2025-09-13,Beli buku kuliah,Education,expense,342697.22,2025-09,7
2,2025-09-08,Cashback kartu kredit,Other Income,income,354821.78,2025-09,11
2,2025-09-20,Hadiah ulang tahun keluarga,Gift & Donation,expense,66552.75,2025-09,10
2,2025-09-16,Refund pembelian,Other Income,income,69683.54,2025-09,11
2,2025-09-14,Nonton bioskop XXI,Entertainment,expense,361435.72,2025-09,5
2,2025-09-09,Bayar parkir mall,Transportation,expense,425428.31,2025-09,2
2,2025-09-23,Hadiah ulang tahun keluarga,Gift & Donation,expense,54290.38,2025-09,10
2,2025-09-13,Isi bensin mobil,Transportation,expense,349585.84,2025-09,2
2,2025-09-05,Beli obat di Kimia Farma,Health & Medical,expense,461209.71,2025-09,6
2,2025-09-05,Belanja di Shopee,Shopping,expense,40964.98,2025-09,3
2,2025-09-14,Bonus kerja akhir tahun,Salary,income,469372.15,2025-09,8
2,2025-09-18,Pendapatan jasa freelance,Business,income,111137.59,2025-09,9
2,2025-09-19,Pendapatan toko online,Business,income,226407.38,2025-09,9
2,2025-09-05,Ngopi di Janji Jiwa,Food & Dining,expense,80296.14,2025-09,1
2,2025-09-21,Konsultasi dokter,Health & Medical,expense,421511.32,2025-09,6
2,2025-09-15,Potongan saldo e-wallet,Other Expense,expense,284480.02,2025-09,12
2,2025-09-23,Potongan saldo e-wallet,Other Expense,expense,286480.1,2025-09,12
2,2025-09-11,Langganan Apple Music,Entertainment,expense,27658.6,2025-09,5
2,2025-09-15,Beli perlengkapan rumah,Shopping,expense,31071.66,2025-09,3
2,2025-09-22,Beli ayam geprek,Food & Dining,expense,284282.76,2025-09,1
2,2025-09-08,Belanja di Shopee,Shopping,expense,219880.38,2025-09,3
2,2025-09-12,Beli buku kuliah,Education,expense,491714.7,2025-09,7
2,2025-09-14,Ngopi di Janji Jiwa,Food & Dining,expense,134507.51,2025-09,1
2,2025-09-05,Beli suplemen,Health & Medical,expense,195788.2,2025-09,6
2,2025-09-16,Bonus kerja akhir tahun,Salary,income,378638.73,2025-09,8
2,2025-09-29,Gaji bulanan Oktober,Salary,income,167976.08,2025-09,8
2,2025-09-25,Bonus kerja akhir tahun,Salary,income,370102.98,2025-09,8
2,2025-09-30,Bayar air PDAM,Bills & Utilities,expense,491461.77,2025-09,4
2,2025-09-27,Perawatan gigi di klinik,Health & Medical,expense,456206.36,2025-09,6
2,2025-09-26,Belanja di minimarket,Shopping,expense,41947.53,2025-09,3
2,2025-09-10,Perawatan gigi di klinik,Health & Medical,expense,259391.29,2025-09,6
2,2025-09-07,Naik TransJakarta,Transportation,expense,71299.42,2025-09,2
2,2025-09-02,Top up e-toll,Transportation,expense,99688.74,2025-09,2
2,2025-09-02,Belanja di minimarket,Shopping,expense,462244.0,2025-09,3
2,2025-09-04,Langganan Apple Music,Entertainment,expense,262250.66,2025-09,5
2,2025-09-07,Bunga deposito,Other Income,income,457395.47,2025-09,11
2,2025-09-11,Beli perlengkapan rumah,Shopping,expense,444438.61,2025-09,3
2,2025-09-03,Naik TransJakarta,Transportation,expense,217973.6,2025-09,2
2,2025-09-14,Hadiah ulang tahun keluarga,Gift & Donation,expense,290229.9,2025-09,10
2,2025-09-29,Potongan saldo e-wallet,Other Expense,expense,77018.75,2025-09,12
2,2025-09-17,Beli suplemen,Health & Medical,expense,412500.85,2025-09,6
2,2025-09-16,Beli ayam geprek,Food & Dining,expense,391160.95,2025-09,1
2,2025-09-18,Isi pulsa,Bills & Utilities,expense,66933.64,2025-09,4
2,2025-09-28,Beli alat tulis kantor,Education,expense,265147.71,2025-09,7
2,2025-09-21,Potongan saldo e-wallet,Other Expense,expense,159903.81,2025-09,12
2,2025-09-16,Cashback kartu kredit,Other Income,income,25591.84,2025-09,11
2,2025-09-23,Langganan Apple Music,Entertainment,expense,20673.61,2025-09,5
2,2025-09-16,Top up e-toll,Transportation,expense,378964.28,2025-09,2
2,2025-09-01,Refund pembelian,Other Income,income,293701.88,2025-09,11
2,2025-09-26,Langganan internet Biznet,Bills & Utilities,expense,337519.1,2025-09,4
2,2025-09-27,Bayar tagihan listrik,Bills & Utilities,expense,285631.67,2025-09,4
2,2025-09-27,Komisi penjualan,Business,income,305557.79,2025-09,9
2,2025-09-21,Bunga deposito,Other Income,income,230258.73,2025-09,11
2,2025-09-03,Beli buku kuliah,Education,expense,250984.77,2025-09,7
2,2025-09-01,Belanja di minimarket,Shopping,expense,112052.39,2025-09,3
2,2025-09-05,Gaji bulanan Oktober,Salary,income,127301.39,2025-09,8
2,2025-09-27,Bayar pascabayar XL,Bills & Utilities,expense,392367.87,2025-09,4
2,2025-09-23,Bonus kerja akhir tahun,Salary,income,456667.45,2025-09,8
2,2025-09-14,Perawatan gigi di klinik,Health & Medical,expense,44341.92,2025-09,6
